song.id,song.year,song.title,song.expertrate,song.loudness,song.dancebility,artist.id
SOJRCDU12AB0189D27,1959,Smile,0.400433514,0.054,0.503,ARNIFX51187FB418EA
SOBMHTY12AC9097B7C,1953,Mountains Of Mourne,0.599019959,0.045,0,AREW1KO1187B98E42E
SOZWHVZ12A6D4F90E7,1996,Kite Live from Sydney,0.843526543,0.878,0.937,ARUJ5A41187FB3F5F1
SOQAHUW12AB0181F04,1964,Loco (Crazy),0.454709911,0.606,0.873,ARE2BVT1187B9AC9A2
SOVHRBI12A81C22E02,1957,Ever Be,0.829135422,0.439,0.927,ARMBTFC1187FB56343
SOHULHF12AB017F6CF,1980,Oh Look Misery,0.521712214,0.497,0.093,AR97EHA1187B98AD5F
SOFWWGY12AB0185BC5,1965,Yesterdays,0.566796475,0.837,1,ARFTMGO1187B9A777A
SOEETVW12A6D4F93B8,2007,Teacher's Pet,0.717991696,0.306,0.929,AR5J8XN1187B9B712E
SOJTIKK12A8C13B15E,1986,Palmer enquAate,0.609816403,0.417,0.667,AR4B3RX1187B9A868A
SOQBQWN12AB0186782,2002,Go To Hell,0.621213511,0.364,0.381,ARE1N571187B98A47D
SOKLQWF12A8C1423F2,1977,Moon River - Original,0.589259678,0.426,0.913,AR8XG9J1187FB418C1
SORQLMX12A8C133FCD,1978,La Plus Bath Des Javas,0.411875463,0.881,1,ARHSS201187B98A8CC
SOCLQKJ12AF72A4AB0,2016,Infidel,0.586000058,0.171,0.121,AR02PUA1187FB52574
SODWXQV12A6310F10D,1952,English Summer Rain,0.804523521,0.532,0.775,AR6892W1187B9AC71B
SORKRKK12A8C13C12F,2015,Spanish Shuffle (Album Version),0.515044056,0.51,0.737,ARGNGRI11E2835D567
SOQPPKZ12A58A7B1EC,1957,Intro,0.444926413,0,0.564,ARQDYV0119B866800F
SOXSUNF12A8C134195,1995,Empress So Divine,0.588370653,0.693,0.989,ARN5W1B1187B98BE10
SOVRJYX12AB01844E1,1951,Terapia De Amor Intensiva,0.711165787,0.403,0.995,ARBJSO81187B9BA09B
SOMOHEI12AB018785F,1962,Haunting,0.510794577,0.9,0.852,ARETCTY1187FB4C033
SOOGRLD12A8C132B2F,1977,Lies Of Hate,0.690080124,0.905,0.983,ARQXR6R1187FB46FD6
SODAEVD12AB01886BB,1992,The First Noel,0.342558954,0.954,0.877,ARP8TSJ1187FB54852
SOAESJW12A8C137CC2,2015,Musical Episode,0.626436382,0.166,0.636,AR3PN3R1187FB4CEBD
SOHCYVK12AB017BBF2,2014,Beautiful Brown eyes,0.39413854,0.745,0.901,ARQGYP71187FB44566
SOCWXYM12AB018BDF3,1960,Drop the Bass,0.341937434,0.741,0,ARHVU591187B99F46A
SOSYVIZ12A8C141964,1991,The Last Word (Amended Version),0.583231605,0.638,0,ARV2V751187FB4330F
SOTVEKK12A8C1392E1,1982,Hard Times,0.686988955,0.572,0.593,ARX9YIP1187B98A656
SOHGAJH12A6D4F8F58,2002,Just As Much As Ever,0.386291901,0.377,0,ARPPURC1187B990FB7
SOCTSJA12AC9618325,1985,Filipino Baby,0.635757022,0.703,0.803,AR0X3JJ1187FB3A9A7
SOTYCYE12AC468AA08,2010,The Boss,0.418610662,0.695,0.545,ARYECMK1187FB5C081
SOAKXET12CF5F86E71,1955,Escapist,0.808784962,0.569,0.531,AR74Q3R1187B9B24C3
SOYDHCW12A6D4F9A2E,1975,Jeffrey's Dark Side,0.698770478,0.163,0.853,AR1PCLK1187FB5BBFF
SOGBJSK12AB018D052,1996,Someone to Watch Over Me,0.446256667,0.569,0,AR0G47L1187B98CC6D
SOSTFTW12A8C13B84A,2004,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,0.332148785,0.577,0.508,ARKUP6H1187FB3F8E3
SOLHFZF12AB018AB3E,1963,Pinned To The Ground (album version),0.473626728,0.03,0.481,ARHRP6Q1187FB3F016
SOZEHMC12A6D4F9F30,2011,Always And Never (Album Version),0.80113645,0.548,0.391,AR10USD1187B99F3F1
SOYHNTG12A6D4F5703,2010,Myth Takes,0.609538992,0.673,0.299,ARTW7I31187B9A4CA9
SOGBRIU12A582A214C,1970,Carpe PM,0.062570763,0,0.552,ARQCMZ01187B99342C
SOLCPEB12A58A7BF47,1988,Who Shot Ya (Amended Album Version),0.668509447,0.613,0.843,ARSZ6MA1187FB43D29
SOFOGMR12A8C140FFF,1987,Poor Tom (Album Version),0.787098356,0.076,0.526,ARDIBRT1187B9AF176
SOBJYXZ12A8AE45FF1,2000,Wounded Hearts,0.655359115,0.666,0.764,ARY80281187FB3E380
SOGJSEF12AB01847D4,2011,Love's Been Good To Me,0.305523628,0.64,0.797,ARXSPYZ1187B98972A
SOCVGQS12A8C13D7DF,2011,When Morning Comes To Town,0.60542429,0.356,0.91,ARR2TI31187FB380FE
SOGVRHK12A8AE47FFB,1985,Estate,0.426683814,0.191,0.949,ARNILB71187B99EC88
SOGGYSM12A58A79111,1976,Freedom Enough (From Silent Mother Nature),0.421792253,0.686,0.698,AR0OEYB1187FB4A81E
SOHCENZ12A8C13AC85,1966,Hai Shava,0.483243067,0.75,0.809,ARH4N0N1187FB3E1F1
SOIKVVS12AB0184063,1962,Nutty Block,0.415784608,0.035,0.477,ARDQO721187FB3C6D9
SOYCTBG12A8C144341,1977,Until You Love Someone,0.708439814,0.301,0.195,ARIFGKC1187B9B04D5
SOMCCPJ12A8C142B6B,2017,Part One From Triomusic,0.612837504,0.656,0.828,AR4IWYN1187FB47DF6
SOVKCDB12A6D4FB2AB,1988,Hello Young Lovers (LP Version),0.489280179,0.378,1,AR9YQN31187FB45B34
SOONOZL12A6D4FC475,1964,Same Man,0.564512291,0.087,0.947,ARV3IN31187FB4AAAE
SOIHZMH12AB017DF93,2004,Quiero Ir Ao Mar,0.535702528,0.779,0.114,ARCID1N1187FB51DA0
SOCQJBX12AF72AA6F2,2011,The Owl and the Pussy-cat,0.633258331,0.388,0.766,ARKCTSM11F4C83C839
SOMWLCK12A8C135D69,1993,Set You Free This Time,0.685125411,0.327,0.858,AR7JBP41187FB3EA8A
SORHXYU12A8C13716B,1983,Bloco Da Solidao (1996 Digital Remaster),0.616436885,0.038,0.612,ARAHQDS1187FB55275
SOEMLQO12AB01808B6,1987,Will You Love Me Tomorrow,0.66229871,0.603,0.821,ARALP6I1187B989E27
SOITEVV12A6D4F5969,1976,Stille nacht_ heilige nacht,0.409827635,1,0,AR23EC41187FB4805D
SOWNSZY12AB0180BCF,2015,Nine Ways,0.487220327,0.533,1,AR8JSAL1187FB3CE7E
SOQKKPE12A8C13C2CD,1954,Northern Downpour (Album Version),0.842368944,0.454,0.781,ARL6FF81187FB5A916
SORJXPY12AB0182839,1998,Bad Seed,0.44240829,0.49,0.531,AR9EZGO1187B9A401F
SOIRGRL12AB0186BC2,1977,Exchange,0.362358559,0.252,0.299,ARLDW6Z1187FB3F2A0
SOEGTAN12A6D4F8726,1989,Marie D'Aquitaine,0.368134445,0,0.745,ARKA2YS1187B9A4060
SODTRPJ12A8C1377E9,1985,Oh My God,0.542512528,0.358,0.536,AR1QXAQ1187FB47FAC
SOKPFTZ12A6D4FA141,1972,Joy To The World,0.384563593,0.103,0.81,ARKSBCO1241B9CE46E
SOFVRCJ12AB018B4DA,1965,Hoochie Coochie Man,0.716854352,0.241,0.55,AR76DOS1187FB5AE78
SORWMLD12A8C137D1A,2016,Ftei O Erotas,0.264713987,0.446,0.458,AR4OHL91187B9B2EB9
SOFHQCR12A8C138A74,1978,The Second Summer Of Love,0.559991415,0.605,0.844,AR6QQY41187B990574
SOCPGVG12AB018AA84,1970,Prelude And Fugue In C Major BWV 531 : Fugue,0.320855383,0.314,0.748,ARN8NCB1187FB49652
SOYUFEN12AB018BF99,2003,Don't Phunk With My Heart,0.625157654,0.651,0.579,AREHMUC1187B98B91B
SOLWQFA12AB01899E8,1985,Give It What U Got,0.679654239,0.014,1,ARXG6L11187FB5695E
SOAMXQV12AB018775F,2009,Dancing To A Standstill,0.353911957,0.59,0.577,ARO2EDF1187B993BD8
SOENDOQ12A8C139A41,1996,Isla del Luna,0.6051397,0.6,0,ARU0HTX1187B98B4C6
SOWHAEF12A8C13EF0C,2013,Spirit,0.530791489,0.194,0.736,ARVMPJC1187FB3B954
SOTTXNS12AB0187861,1976,Another Long One,0.68550363,0.719,0.59,ARDW5AW1187FB55708
SOXSLOL12AB0188039,2005,Leng Jing,0.37248425,0.272,0.703,ARHNL9K1187FB5730C
SOQLGFP12A58A7800E,1955,OAKtown,0.581793766,0.412,0.328,ARD7TVE1187B99BFB1
SOPVXLX12A8C1402D5,1951,Larger Than Life,0.851417629,0.005,0,AR3JMC51187B9AE49D
SOAOIBZ12AB01815BE,1999,I Hold Your Hand In Mine [Live At Royal Albert Hall],0.593496044,0.02,0.835,ARPBNLO1187FB3D52F
SOZHPGD12A8C1394FE,1991,Baby Come To Me,0.751629597,0.242,0,AR9AWNF1187B9AB0B4
SOSLAVG12A8C13397F,1967,Den Pai Alo,0.480752276,0.126,0.825,AROGWRA122988FEE45
SOTTDKS12AB018D69B,1955,It Wont Be Christmas,0.637533386,0.996,1,ARMBR4Y1187B9990EB
SOMVWWT12A58A7AE05,2016,Knocked Out Of The Park,0.545435239,0.923,0.673,ARQ9BO41187FB5CF1F
SOQVMXR12A81C21483,2002,Salt In NYC,0.596845852,0.466,0.968,ARKULSX1187FB45F84
SODUJBS12A8C132150,1968,Wessex Loses a Bride,0.4074304,0.835,0.602,ARI2JSK1187FB496EF
SOBBXLX12A58A79DDA,1950,Erica (2005 Digital Remaster),0.421187326,0.196,0.574,AREDBBQ1187B98AFF5
SOTUKVB12AB0181477,2014,Blessed Assurance,0.524265131,0.69,0.85,AR7ZKHQ1187B98DD73
SOOJPRH12A8C141995,1992,Loaded Like A Gun,0.018917567,0.043,0,ARBGXIG122988F409D
SOBCOSW12A8C13D398,1987,Rumba De Barcelona,0.47013483,0.403,0.643,AR7SMBG1187B9B9066
SOQOTLQ12AB01868D0,1965,"Clementina SantafA""",0.73699197,0.573,0,ARGCY1Y1187B9A4FA5
SOBKWDJ12A8C13B2F3,2013,Wild Rose (Back 2 Basics Mix),0.531757816,0.282,0.425,AR36F9J1187FB406F1
SOFNOQK12AB01840FC,1983,Kutt Free (DJ Volume Remix),0.556566973,0.007,0,ARNNKDK1187B98BBD5
SOGVQGJ12AB017F169,1991,Ten Tonne,0.654594982,0.409,0.617,AR62SOJ1187FB47BB5
SOFFKZS12AB017F194,1987,A Higher Place (Album Version),0.779838092,0.58,1,ARBEBBY1187B9B43DB
SOBAYLL12A8C138AF9,1978,Sono andati? Fingevo di dormire,0.522197175,0.662,0.092,ARDR4AC1187FB371A1
SOLEYHO12AB0188A85,2014,Got My Mojo Workin,0.44259318,0.262,0.651,ARAGB2O1187FB3A161
SOPEGZN12AB0181B3D,2008,Get Your Head Stuck On Your Neck,0.490009428,0.194,1,AREDL271187FB40F44
SOXILUQ12A58A7C72A,1957,Jenny Take a Ride,0.476747681,0.674,1,ARP6N5A1187B99D1A3
SOTCKKY12AB018A141,1979,Sonnerie lalaleulA(c) hi houuu,0.021492905,0.208,0.589,ARGSAFR1269FB35070
SOSWKAV12AB018FC91,1965,Midnight Star,0.420966667,0.486,0.94,ARULZCI1241B9C8611
SONSKXP12A8C13A2C9,2006,Native Soul,0.331874147,0.525,0.111,AR0IAWL1187B9A96D0
SOUPIRU12A6D4FA1E1,2002,Der Kleine Dompfaff,0.470212296,0.691,0.326,ARJIE2Y1187B994AB7
SODREIN12A58A7F2E5,2011,A Whiter Shade Of Pale (Live @ Fillmore West),0.575674219,0.392,0.636,ARLTWXK1187FB5A3F8
SONWXQJ12A8C134D94,1963,The Ballad Of Sleeping Beauty,0.713274972,0.582,0.954,ARNF6401187FB57032
SOWQTQZ12A58A7B63E,1988,Streets On Fire (Explicit Album Version),0.902062927,0.476,0.309,ARPFHN61187FB575F6
SOLYIBD12A8C135045,1991,Music is what we love,0.351182454,0.237,0.942,AR051KA1187B98B2FF
SOINLJW12A8C13314C,1970,City Slickers,0.510010871,0.151,1,AR8IEZO1187B99055E
SOGDBUF12A8C140FAA,1978,Intro,0.451977717,0.154,0.77,AR558FS1187FB45658
SORRZGD12A6310DBC3,2011,Harajuku Girls,0.837872047,0.212,1,ARVBRGZ1187FB4675A
SODAUVL12A8C13D184,1982,Prognosis,0.589903022,0.311,0.148,ARWB3G61187FB49404
SOFCHDR12AB01866EF,1951,Living Hell,0.602868067,0.532,0.465,AREVWGE1187B9B890A
SOHUTDD12AB018A94F,2006,Small World,0.493593024,0.703,0.084,AR2JD2Z1187B998A90
SOHNDEQ12A6D4F9FBE,1981,Truck Driving Man/Down In The Caribbean,0.634227165,0.755,0.418,AR7TTCH1187FB3F95C
SOLCALW12A8C132870,1985,Swallow The Knife (Live) (Segue),0.806762596,0.016,0.449,ARF6ZTO1187FB3684F
SOPOIQJ12A6701C8CF,1982,Mayday,0.44802055,0.417,0.66,ARPYBWQ1187B989C0D
SOUMWOQ12A8C13A949,1955,Lake Of Dreams,0.6051397,0.63,0.787,ARU0HTX1187B98B4C6
SOIUJEF12A8C13C878,1987,Because Of You,0.720842183,0.44,0.385,ARUE3AK1187B9AC923
SOXXFEW12AB017F2A8,1950,Un Peu D'Amour Et D'AmitiA(c),0.360241801,0.771,0.424,AR6W9T51187B9A8B8E
SOLUIMX12AB0189599,1975,Rattlesnake!,0.758678715,0.819,0.986,ARQ05GM1187B990512
SODLRRT12AB0189535,2007,Disappeared,0.560557984,0.691,0.453,AR1Y2PT1187FB5B9CE
SOCTPFZ12AAF3B45AE,1951,DoppelgA$?nger [Qliphothic Phantasmagoria],0.56246685,0.136,0,ARXN7S71187B9941BE
SOPDILX12AF72AA3C2,1995,Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix),0.578881704,0.727,0.964,AR1072G1187FB5B351
SOMYOQU12A8C13C2B4,1956,Ghost Town Rituals (Album Version),0.628886848,0.283,0,ARXIIEY1187FB44EAF
SOWETWO12A6D4FA5F3,2005,Morning Glory,0.834564098,0.236,0.051,ARBUOOR1187B997391
SOFGVWR12A8C141D19,2002,Rudolph The Red-Nosed Reindeer,0,0.568,0.973,ARQ9BO41187FB5CF1F
SOADEBB12A8C1345D9,1985,Tomorrow Gone,0.541077953,0.926,0,ARGC7FQ1187FB409CC
SORZLRP12AB017D68D,1995,I don't Want to Be Alone Tonight,0.53915621,0,0,ARRS5961187B99F9DE
SOMGTTY12AB0185986,1990,Just A Little Lovin' (Will Go A Long Way),0.56412895,0.292,0,AR14CJ91187FB3A994
SOIKYMH12AB0186452,2003,Shameless,0.842431482,0.403,0,ARJV0U41187B9AB715
SOILUPR12AB0186FC1,1988,And I Love You So,0.29143326,0.438,0.717,AR502DZ1187B98F8E1
SOAXGUT12AB0184D53,1974,L' Envers Du DA(c)cor,0.571422802,0.503,0.569,ARWI6LR1187FB46E9F
SOWHNGE12A8C133D07,2011,Quiet Time,0.566024302,0.716,0.691,AR0AVIB1187FB37D01
SOLULNS12A8C13008E,1959,Little Sister,0.528835698,0.036,0.865,AR7OCK81187B98D1F1
SOPMNJT12A8C13AC24,1991,Song For Mom (LP Version),0.527078764,0.523,0.498,ARABFU01187FB46712
SOPLBWU12AB01894DE,1987,All Over Me,0.662945434,0.123,0,ARF88UQ1187FB5A3E9
SOJFCDO12AB01852EE,1979,I Hate You,0.501125001,0.137,0.964,ARQZTGO11E8F5C0768
SOISHVF12A8AE496BB,1956,From The Blind (LP Version),0.473963333,0.67,0.717,AR08GQF1187B98E316
SOLEQYS12AB017D59D,2016,Misanthrope,0.416985865,0.049,0.413,ARZGMLE11F4C840C9D
SOPHMAS12AB0186B88,1968,Chains Chains (Live In Hammersmith),0.681130242,0.834,0.872,AROATPL1187FB48E12
SOVCZHI12A6D4FAB0D,1968,The Date (Remix By Ana Rago),0.897178039,0.405,0.331,ARBXIDR1187B9AB77E
SOFZJFU12A8C1420A1,2005,As My Fire Flies,0.565971267,0.635,0,ARYCP7D1187B99516B
SOEWJWO12AB01865EB,2011,We Wish You A Merry Christmas,0.818319359,0.098,0.789,ARVN9FZ1187FB393F1
SOISSLO12AC96185B0,2009,BAPse,0.686452083,0.634,0.874,ARMD6JB1187FB3B0E7
SOCYAKZ12AB018708F,2012,Saturday Night Is The Loneliest Night In The Week,0.03863811,0.115,0.818,ARFAGIR1187B997EA1
SOAXABK12A8C13C76F,1998,A Mi No Me Importa,0.498663649,0.427,0.782,AR6C8EJ1187FB3F473
SOOBSJW12A6D4FA2B2,2013,BYOB (Explicit Album Version),0.851218064,0.004,0.657,AROHMXL1187B9AF4B2
SOWFQKL12AB017D754,2008,"Le PresbytA""re n'a rien perdu de son Charme",0.455679779,0.492,0.74,ARWNRBH1187B9B7E68
SOACHGQ12AB018590E,1960,Ven Morena,0.508731241,0,0.798,ARRVUWA1187B9A0FE2
SOKQFOM12A8C13E738,1955,Brighton by the Sea,0.458055179,0.37,0.904,AR0LVFQ1187B9A84E0
SOZEMEV12A6D4F9317,1985,CHAOS INTRO,0.363734084,0.345,0.538,ARZCEOJ1187B9A91C0
SOQGZBE12A8C139160,1976,Bloody Pig Pile (Live),0.79309437,0.008,0,ARD2NDU1187B99B615
SONMGHJ12A8C137426,1964,Hex Breaker,0.560882279,0.346,0.085,AREJO121187B995676
SOFRROW12A6701CBEA,1987,The Melting Moon (Edit),0.67161064,0.634,0.716,AR5WPYF1187B9B40DA
SOIMFZR12AB017F041,2011,Hawaiian Chimes,0.384772191,0,0.896,ARN5BHA1187B99E072
SOCPSFM12A8C136A50,2004,Turn Around,0.494073815,0.196,0.851,ARUZL121187FB4B42D
SOPWBZR12AB017C46D,1997,L'accordA(c)oniste,0.446326628,0.142,0.529,ARW040W1187FB51082
SORSTBQ12A8C144986,1958,Tumba Tumba,0.338173032,0.173,0.731,ARQ7XJG1187B991CEC
SOSVQVA12A8C137DEA,1976,Why don't you eat where you slept last night ?,0.436155425,0.389,0.999,AR7S48C1187B99711E
SOHXSRS12CF530E601,2011,Suffocating Under Words Of Sorrow (What Can I Do),0.815437803,0.806,0.546,ARM7C1Q1187FB471C8
SOETFVQ12A8151E8B3,2003,Im Moving On,0.309621411,0.719,0.645,ARYHTYH11EBCD7C884
SOAFUDP12A6D4F7211,1960,Deep Night/Softly As In A Morning Sunrise (Medley),0.457207167,0.394,0.584,AR7UOUK1187B99078C
SOQZWXR12AB017FDE3,1990,Let Me Show You [I Just Want To Make You Smile],0.695416519,1,0.876,ARGEKDX1187FB3A5BF
SOTNQRU12A8C131FEF,1975,Monster For Music,0.608018106,0.436,0,ARNQESK11F4C83FD6F
SOGXQRO12A8AE47D50,1994,Complain,0.522590185,0.713,0.894,ARN03F71187FB4E3F4
SOFDHHB12AB0187788,2010,Daydreaming [Jakwob Remix],0.749395045,0.151,0.81,ARJ9B1V1187FB4DD1F
SOOCMUD12AC4686532,1980,Dansende Foran Speilet,0.221726078,0.867,0,ARSS1OZ1187FB54440
SOPDAMI12A58A782EA,1976,Ease,0.684994897,0.674,0.478,ARDG9Z71187B997023
SORZHIP12A8C13EEB8,1951,Everchanging,0.847081688,0.156,0.772,ARZWK2R1187B98F09F
SOIHMBZ12AC4688FD5,1989,Too much informa,0.732571745,0.352,0.857,ARNNQ9E1187FB3C82F
SOSLSTE12AB0180800,1967,L'insidieuse (Live),0.27585437,0.047,0.162,ARWI6LR1187FB46E9F
SOWEMDM12AC3DFA56B,1979,So Hot,0.581884359,0.007,0,ARWSMC91187B9AD369
SOOUWXD12AB0181D16,1999,Youlan_ Lonely Orchid (solo guqin),0.185774967,0.221,0.636,ARZAXOR11F4C83EB65
SOONDHS12A58A7CADA,1959,Forbidden Fruit,0.508676201,0.524,0.52,ARFK98R1187B9B0552
SODYVBO12AB017C3A5,1966,Recorda-Me,0.570900104,0.123,0.362,ARU9Q5Q1187FB3D6EB
SOXKVHN12AB0184051,1990,Lady Of Your Calibre,0.709472621,0.838,1,AR57Z841187B9B7D7D
SOLZTXD12AB0189AEB,1995,Italian For Goodbye (skit),0.756063871,0.114,0.614,AR82DJK1187B991107
SOKBJCQ12A6D4F9DCB,2003,Anti Geroi,0.499302193,0.422,0.708,ARMUC731187B9A172D
SOXLVKX12A6310E1C9,1998,Stronger Than Me,0.899709853,0.312,0.798,ARWD25M1187FB4C563
SOOWWPQ12AB018E4B7,2004,Only For The Young,0.668020249,0.604,0.499,ARYF20K1187B9B76BD
SOIOEMI12AB0182C50,1960,T'as 16 ans demain,0.27790004,0.278,0.676,ARRESZG1187B9A3FBF
SOHVUPT12AB0180D45,1951,Serene,0.224787871,0.561,0.485,ARD88QA119B3403A02
SOZQKUN12A58A7BE4B,1999,So Jah Seh,0.50373879,0,0.619,ARIHI8H1187B9B0058
SOFDXJM12A58A75955,2006,Joy In The Journey (The Final Word Album Version),0.515279199,0.728,0.66,ARHO1WI1187B98CB84
SOFPXKK12AB01807D3,1962,Chorinho Pra Ele (Live),0.27585437,0.565,0.098,ARWI6LR1187FB46E9F
SOCOQUZ12AB0181A1E,1964,Warrior's Quest,0.710203377,0.448,0,ARUWB5W1187B98D7A1
SOZLDXZ12A8C1427BE,1982,Medley LeA-la Chico,0.516618213,0.24,0.411,ARR9XHK1187FB3894D
SOXTQOC12A6D4F6C56,1981,The Hustle,0.756063871,0.601,0.335,AR82DJK1187B991107
SOSLEMJ12A8C13F86B,2003,Rakkauden satu - Histoire d'un Amour -,0.404499596,0.273,1,ARIUQZL1187FB4303B
SOXHJSE12A8C1364FF,1992,God Bless You (Goddamn it),0.758678715,0.145,0.484,ARQ05GM1187B990512
SODUYOC12A67ADC8ED,1979,The Illusionist,0.718381342,0.051,0.842,ARBD4QW1187FB42153
SOTAGIH12AB018152A,1974,La Route Est Belle,0.450877778,0.023,0.937,AR8QW7Y119B866993A
SONKANV12AB017E5F0,2013,Urgence,0.375962133,0.1,0.515,ARJAVK71187B989FEF
SOBCKIM12A8C13936C,2003,Pero Me Acuerdo De TA,0.831240277,0.434,0.798,AR0S7TA1187FB4D024
SOPEYWY12A8C13A9EC,1965,Trapped In Reality,0.60773432,0.465,0.907,ARVD9M11187FB49291
SOPYZLU12A8C14193C,1954,Our Darkest Days,0.752365974,0.274,0.939,ARV1ALU1187FB4D77E
SOVSLSQ12A6D4F8F77,2012,California Dreamin' (LP Version),0.561487776,0.634,0.699,ARVZPW91187FB4D73C
SOOBPLB12AB018ABBA,2012,Dumb Woman Blues,0.619366856,0.707,0.709,ART70HI1187B9A37BC
SOKAYCT12AB018ACE9,2008,Letting You Back In,0.494587077,0.966,0.73,ARCICZN11EB9C810B3
SODQWRC12A8C13D19B,2000,Hear Me Lord (2001 Digital Remaster),0.739047424,0.266,0.982,ARW9QSZ1187FB4B93E
SOHSGTX12A67020685,1985,Don't Let Go,0.830884642,0.63,0,AR633SY1187B9AC3B9
SOARVHI12AB018C588,1974,U Don't Hear Me Tho' (Street Mix),0.415784608,0.329,1,ARDQO721187FB3C6D9
SOQLNGZ12A8C1314E8,1984,Lonely Street,0.544835431,0.826,0.345,ARUF71J1187FB511C1
SOUOYDQ12AB017EFFC,2015,Undertow,0.574984394,0.378,0.884,AREP8KM1187B9A3A7B
SONPXHA12AB017D876,1968,12 Seasons of Love,0.224787871,0.334,0.537,ARD88QA119B3403A02
SONETAK12A6D4FB69A,2017,Courtyard,0.582460567,0.724,0.783,ARQXAUH1187B9BA010
SOSOMQZ12AB0180900,1977,Have You Ever Seen The Rain,0.36766771,0.575,1,ARLH4CH11C8A4173EC
SOUIYTT12A8C137D45,1974,Cry Baby,0.494902079,0.858,0.448,ARRHVVL1187B991E41
SOKIXDM12A8C136E04,2010,Interlude,0.583989842,0.032,1,ARCEOW71187B9A5A71
SOPJIAU12A8C13DF3A,1951,Terra,0.633313609,0.44,0.304,ARHBYTA1187FB3C812
SOMMMJG12AB0188A1C,2016,Mother,0.501246444,0.705,0.56,ARX0IEI1187FB4FF4B
SOWCGOU12A81C2194D,1981,A La Memoria Del Muerto,0.533724477,0.098,0.403,ARHEQ501187FB4F898
SOAQFIX12A6D4F8A72,2010,Sayin' Dope,0.563845985,0.457,0.926,AR19GQN1187FB3ACF5
SOSHODS12A6D4F79BC,1958,When The World Is Running Down_ You Make The Best Of What's Still Around,0.790367909,0.335,0.924,ARIPLUN1187B99B9F9
SOMVEML12A8C13473F,1985,My Bonnie Lies Over the Ocean,0.739684335,0,0.378,ARM9Q581187B98E984
SOLHMFG12A81C21E88,1987,Now You Know,0.484893131,0.181,0.778,AR3752L1187FB4B67E
SORNGOF12A8C144013,1980,I'm Sitting Here Waiting,0.453125179,0.397,0.606,ARR8AIK1187B9A0BCE
SOXIPMV12A8C135AB0,1987,Korrupted - Remix,0.262129375,0.531,0.866,ARIFTCD11F4C84086D
SOYBTTM12AB01899E8,1968,Sex Objekt,0.491991164,0.216,0.557,AR6BIWA1187B9ABAE8
SOUDYEW12AB0183E5C,1989,Rain / Ekoln,0.446394479,0.436,0.262,ARYWU5F1187B9A77BE
SOBXYZM12A8C140450,1964,Reason With The Beast,0.547938241,0.57,0.797,AR37ILI1187B98E27B
SOJISRJ12A8C1323D7,1960,As Diehard As They Come (Album Version),0.832757431,0.452,0.894,ARPKATM1187B9B76E6
SOXTTCW12A8C1331EF,2008,No Unexpected Guests,0.432839367,0.028,0.128,ARFZSPU1187B9B5BA9
SOKMFTY12AB0183216,1965,Walls And Cannonballs (Album),0.731065756,0.809,0.697,AREPD8D1187FB3F5BC
SONUYNP12C41E0741F,1985,Trouble In The City,0.675766804,0.407,1,AR93D4D1187FB3ACAD
SOSOQET12AB0181A68,1957,Dark Angel,0.462996094,0.489,1,AR858UO1187FB437B4
SOCOICY12A8C140D18,1957,Knocked Up,0.845768866,0,0.189,ARF2EHS1187B994F4E
SOVIRCP12AB01891FE,2007,Ven Conmigo/Perdoname (Live),0.748320703,0.392,0.378,AROF4LP1187FB41C51
SORCBRS12A8C138350,2014,Taste Of Dis (Explicit Version),0.705745818,0.826,0.751,AR8LMZM1187B9A8160
SOTKKSP12A6BD53D32,2012,Prvni vesela,0.508636229,0.41,0.606,AREUYDJ1187B9BA040
SOXZUAY12A58A7B63C,1958,If You'd Only Talk To Me (Bonus Track),0.515847654,0.789,0.944,ARCP8YG1187B997D72
SOCMIYJ12A8C1384E3,1958,Librado Maldonado,0.648902582,0.762,0.801,ARP07GD1187B9B9DA4
SOGJYZW12A8C134DBD,1963,Crass Commercialism,0.731208047,0.587,0.48,ARQ76LG1187B9ACD84
SOEORMV12A6D4F7455,1965,Flores Negras,0.409796621,0.77,0.363,ARA373P1187B9A74C7
SOYRLBG12A8C145AD9,1989,Rollercoaster Ride,0.658016592,0.563,0.906,ARBZHTB1187FB3A725
SOXBGFT12A8C13B4BF,1983,Turning Away,0.597113363,0.08,0.729,AR82GTS1187FB5662F
SOYVQII12A81C2115C,1970,Metal from Hell...22nd Century,0.504300516,0.552,1,AR2EHC11187B9AD895
SOJCFUI12A6D4FC28C,1955,The Girl I Find (LP Version),0.633220624,0.489,0.676,ARCT5P61187FB3D950
SOEVPYU12CF5827356,1950,Panda Bear,0.7957297,0.015,1,AR0WLH6119B8669027
SODPTKR12AAFF43568,1970,Drifting From Town To Town,0.57944035,0.592,0.925,ARDK5LC1187B9AB681
SOLTRLC12A8C13E710,2015,Negativ Song,0.530631077,0.373,0,AR5BLB01187FB57E99
SOWMUXA12AB01840EC,1993,The Lords Prayer,0.31739138,0.527,1,ARGAWJY11F50C50904
SOAIGUM12A6D4F6FCB,1962,Nubia (LP Version),0.686720834,0.828,0.771,ARSYOWS1187FB41157
SOHGDHJ12A8C13F54D,1991,Blake's Worried Blues,0.521672995,0.559,0.53,AR97EHA1187B98AD5F
