album.id,album.title,album.company
521383,Plug In Baby,Instant Live
324015,Intermobility,Skeleton Crew
295123,Massenet: Werther,Magnatune
478222,Distance,Aardvark Records
615562,Tango,Skeleton Crew
237547,Sly & Robbie present Taxi,Bang
597462,In His Prime 1927-1928,Shure
105323,BrAPderna Djup - Vi bor pAY= landet,GoConnect
249662,Cajun Blood,Kung Fu Records
295644,Nineteen Naughty Nine Nature's Fury,Triple Vision Record Distribution
695138,Poikamies (2009),PIAS Entertainment Group
68914,Walking Miracle,Scranton Button Company
405065,OK Computer (Collector's Edition),PGP-RTB
25426,Things In The Game Done Changed,Hed Kandi
600205,When Juniper Sleeps,PIAS Entertainment Group
564601,Street Singer,Johnny&Associates
265380,The Edge Of Love,HITT Production
539338,C.C. Adcock,Scranton Button Company
8567,It's Dark And Hell Is Hot,Concord Music Group
284595,Deep Impact - Music from the Motion Picture,Halaqah Media
40395,Un Blodymary,Sony Music Entertainment
91448,Swarm Warnings,EMI Music Japan
229522,Country Greats,Behringer
124135,Serve The Ego,S.M. Entertainment
646216,Strictly The Best Vol. 40,Harthouse
29186,Ascolta,Extraphone
275954,Nocturama,Triple Vision Record Distribution
469705,It's Nothing Personal,S.M. Entertainment
608237,Live_ Love_ Let Go,BTM Music Group Inc.
605651,Black Diamond Express To Hell,Saban Capital Group
567604,Dans un A(c)lan,T-Series
343010,Hallelujah Live,GRGDN
736813,En concert au Splendid,Pony Canyon
347917,Testosterona,Aardvark Records
2058,Hot Joints 2,Sony BMG
16743,Saosin EP,Boosey&Hawkes
300387,An American Journey,Room 10 Records
531252,Pump Up The Bhangra,EMI Music Japan
562002,Future Chill,AMCR
655158,Top of the Mountains Vol. 5,Gold Typhoon
512344,A Cowboy's Songbook,ARC Music
685885,Reni 2001,Sony/ATV Music Publishing
818130,Ke'ala's Mele,Lone Star Music
396810,La Toussaint,Extraphone
22780,Nachtflug,Movic
250057,Play It For A Long Time,Jugodisk
578327,Reach,Great Big Island
10168,Neighborhood Watch,Sumthing Distribution
782449,Tiqui_ Tiqui,Multimedia Record Corporation
645658,Live In Lulea,Go! Discs
675210,Close Up,Gold Typhoon
686979,Bob Wills and His Texas Playboys 1932-1947,HITT Production
609306,Something in Your Eyes,Muzak
759910,The Animals with Sonny Boy Williamson,Magnatune
627032,Speed 002,T-Series
686635,Bobby Sox Blues - EP,Go! Discs
769742,Its Not The Same,Newbury Comics
64429,Joy in the Journey,Shure
286522,Welcome Home / The Okeh Years,GMA Artist Center
202993,Transformation,MCA Inc.
246546,Tim Exile's Nuisance Gabbaret Lounge,Econore
232875,Gathering The Tribe,GMA Artist Center
346713,Double R,Talent Quest
299377,"36 Grands SuccA""s",EMI
792118,Les 100 Plus Grands Titres Country,T-Series
591025,El Mas Chingon,Aardvark Records
46067,House Full Of No Trust,BTM Music Group Inc.
675629,Maximum Speed,Anjunabeats
785786,The Legend,Instant Live
713491,Praying Mantis,Ultra Music
549533,DA$?mmerElbenTragAPdie,Aquaplus
376512,Complete / IntA(c)grale Vol. 5 (1953-1957),Diagnosis… DON'T! reCoRdings
709759,Unwant,ARC Music
668413,Original Album Classics,Definitive Jux
22901,Rockin' Every Night (Gary Moore Live In Japan),Microphone Records
279403,Christina Aguilera/Stripped,Sony/ATV Music Publishing
403572,Quand L'Humain Danse,Johnny&Associates
239126,No-One to Blame,Nuwax Records
809828,Chiney Flava Riddim,Spectra Records
609331,Larger Than Life,Posse Up Entertainment
212126,En Joy,Harthouse
163281,David Tao,JYP Entertainment
560084,A Haunting Curse,PIAS Entertainment Group
668028,In Your Ear,Talent Quest
245264,Irresistible!,PIAS Entertainment Group
214256,Growing A Girl EP,ECA Records
135559,4 Rosas Y Que Dios Reparta Suerte,MGM Distribution
512216,SA o SA - Diario del Rock Argentino - Sumo,JYP Entertainment
521363,Conqueror,Ministry of Sound
320414,A Year Of Time,Applied Media Technologies Corporation
704088,Riddim Driven - Adrenaline,EMI Music Japan
219550,Phylyps Trak II,Anjunabeats
598098,Country 100,Newbury Comics
66818,Saints And Sinners,Electronic Arts Recordings
127491,The Early Years_ CD C: 1952-1954,Sony BMG
513031,Eddie Cano at PJ's,Disc Makers
409139,Atlantis Nath,Istanbul Plak
225374,Extreme Channel Surfing,Great Big Island
317615,Shogun,Aardvark Records
711509,Die Letzte Rache (+Bonus),Nuwax Records
112284,Monkeys For Nothin' And The Chimps For Free,Backstreet Records
411428,Ensiferum,Koch Entertainment
48593,Not Anymore,Ektaar Music Ltd
519688,Live Wide Open,Gold Typhoon
45795,Plays John Mayall (Live At Klooks Kleek),Backstreet Records
559294,Solo in Rio 1959,Microphone Records
531919,Soul Express,Posse Up Entertainment
578604,Eternity,Saban Capital Group
272685,Backseat Travelling,Sony BMG
30956,Californication,GRGDN
272334,15 Grandes Axitos,Bang
688952,Essential Delta Blues,Koch Entertainment
13904,Raising Children/Go Figure,DMX
75789,Con el alma entre las manos,Econore
443438,Have Fun Learning - 14 Sing Along & Learn Along Songs,Istanbul Plak
301417,Stars Of The Summer Night,JYP Entertainment
572666,Carry me Home - The Power Of Gospel,5pb.
281000,Gift 2,MCA Inc.
189516,Rambo - First Blood,Oricon
22353,Greatest Hits,Def Jam Recordings
244426,Love Thing,EMI
536523,Donde Estas Corazon,BTM Music Group Inc.
680734,M'Zee Fulangenge,HITT Production
151707,In Your Arms Again,SoBe Entertainment
156542,Asi Bailaba Cuba Vol. Iv,Triple Vision Record Distribution
396156,Concerts InA(c)dits: Solo - Duo - Trio,CJ E&M Music Performance Divison
106108,The Lucky Ones,PGP-RTB
554077,Live 1990,Sony/ATV Music Publishing
570508,Sweetlife,The Visual Dimensions Music
594792,Radio Hits 2,Applied Media Technologies Corporation
753651,Brahms: The Complete Symphonies and Hungarian Dances,Live Music Records
24732,Tomorrow,GoConnect
283030,This Is Ty Herndon:  Greatest Hits,Ministry of Sound
615142,Greatest Hits Vol. II,EMI
142667,Resurrection,Diskoton
808649,L'odio del mondo rese l'uomo schiavo dell'amore,Sumthing Distribution
254082,CabeASSa elA(c)trica coraASSAPSo acAostico,Telstar Records
684294,The Best Of X-Static,Live Music Records
610244,Karaoke: Country Queen - Singing to the Hits,Instant Live
22067,The Master Musicians of Jajouka,Shure
349121,John Holt's 21 Miles From You,CAPP Records
279573,Experience: Expanded (Remastered),J Storm
32680,Blue All The Way,Ultra Music
91291,Sonny Terry & Brownie McGhee_ Vol. A (1938-1941),Oricon
15564,The Ever Passing Moment,Telstar Records
20797,The Rising Tied,Definitive Jux
394187,Ultra-Lounge / Space-Capades  Volume Three,Skeleton Crew
712469,Megalomania,Spectra Records
388984,extrasensory perception compiled by martin & Liquid Soul,Menart Records
556327,Zydeco Champs,Istanbul Plak
83355,Que Todo Mexico Se Entere,PIAS UK Distribution
351029,Signal Fire,5pb.
708601,Mexico Gran ColecciA3n Ranchera - Antonio Bribiesca,Random Disc Records
27415,The Sex Pistols,Multimedia Record Corporation
409661,King Jammy's: Selector's Choice Vol. 2,One Records
312458,The People Vs.,Electronic Arts Recordings
316040,King Of Pop,EMI Music Japan
606342,OriginalitA(c),Lone Star Music
307974,Carlos Nunez En Concert,HITT Production
215115,Facto Delafe y las flores azules VS El monstruo de las ramblas,Almighty Records
482113,Dora The Explorer Party Favorites,Sony Music Entertainmet (Japan) Inc.
94209,The Very Best Of J.J. Cale,PIAS UK Distribution
665359,Juke Trax Online Vol. 6,Harthouse
246943,Let Me Put The Head In It - Blues And Soul Mix,DSP Media
156224,The Good Road,Broccoli
579648,Stand Up,Skeleton Crew
440942,To Pathos Ine Aformi,Behringer
808024,Urban Renewal Program,Broccoli
337157,De Xin Ying Shou Yan Chang Hui 2006,Instant Live
445975,Live at CBGB 1982,Thorn EMI
27630,The Plan,Bang
271517,Apocalypso,Magnatune
599113,Steppin' It Up A Notch,Multimedia Record Corporation
291991,On The 6 / J. Lo (Coffret 2 CD),AMCR
154567,Pieces Of A Man,ECA Records
133467,Vida loca,Ektaar Music Ltd
63882,CinA(c)Passion,T-Series
603736,Glory Bound [Original Recording Remastered],J Storm
128135,18 CANDLES: THE EARLY YEARS,SoBe Entertainment
224850,Broken Freedom Song: Live From San Francisco,Def Jam Recordings
385038,Music Bank,Microphone Records
793204,Trelokoritso - Oles oi epityxies,Skeleton Crew
304844,Live at Stubb's,EMI Music Japan
409433,Natural Bridge,JYP Entertainment
37893,Jongo Trio,JYP Entertainment
65629,A Donny Hathaway Collection,Jugodisk
175825,Matter Of Time,Cris Morena Group
137244,Pastanaga,MGM Distribution
315004,Playlist: The Very Best Of Eddie Money,Econore
683558,Stille Nacht,Almighty Records
668323,Clueless / Original Motion Picture Soundtrack,Nuwax Records
278822,Diamond Life,Great Big Island
179587,No_ Not Me_ Never,PIAS Entertainment Group
499824,Travelling Country,Gold Typhoon
216616,The Better Life - Deluxe Edition,Bad Boy Records
64139,S.W.A.T.,Shure
428294,Delroy Wilson Selected Hits,Sony Music Entertainment
573497,Vosrozdenie,S.M. Entertainment
651412,Demigod,Behringer
233540,20 Axitos Instrumentales De Oro Vol. 2,Boosey&Hawkes
416698,The chainheart machine,Muzak
177537,Destinos,CAPP Records
236132,Livin' It Up + Dub: Limited edition,J Storm
274193,Original Doberman,Aquaplus
141167,Christmas With RamA3n Vargas,Great Big Island
8470,Echoes,Instant Live
7085,Everyday People,EMI Music Japan
734089,Without A Sound,Ultra Music
245174,Llego... Van Van,Spectra Records
2308,Final Straw,Spectra Records
396837,Wahnsinn,Live Music Records
164678,Blood Brothers,Sumthing Distribution
751145,Gloria Lasso Sus 20 Grandes Axitos (The Best Of Gloria Lasso),MGM Distribution
731953,14 Frenzied Shakers,EMI Music Japan
391613,Martin Scorsese Presents The Blues: Stevie Ray Vaughan,Nuwax Records
416757,Our Music Is Red  - With Purple Flashes,Def Jam Recordings
470993,Capsules,Ektaar Music Ltd
300821,The Letter/Neon Rainbow,Muzak
22367,Essential_ The Very Best Of...,Triple Vision Record Distribution
283150,This Will Be Laughing Week,Extraphone
122610,Rise From Within,Def Jam Recordings
173464,In Humppa We Trust-Live!,Diagnosis… DON'T! reCoRdings
673165,Contact?,Spectra Records
94385,Old Lions (in the world of snarling sheep),Ministry of Sound
343159,African Drums,ECA Records
27497,Broken,Hed Kandi
704552,My Secret Lover_ Jerry Yan,Bang
407416,The Boat That Rocked,Random Disc Records
645030,Original Album Classics,Diagnosis… DON'T! reCoRdings
678009,Moods,Sony Music Entertainmet (Japan) Inc.
747108,DiscografAa Completa Volumen 14,GMA Artist Center
150268,Atnico Ma Non Troppo,Behringer
521576,PADLOCK ON THE BLUES,S.M. Entertainment
475792,Flame In My Heart,Nuwax Records
646375,Isn't That Just Like God (Studio Track),Aardvark Records
120715,Grease Band & Amazing Grease,PIAS Entertainment Group
540707,Wham Bam!! Bhangra Remixes,Sony Music Entertainmet (Japan) Inc.
372926,Champion Jack Dupree Of New Orleans,Shure
566959,The Brand New Z.Z. Hill,ECA Records
280472,Les Risques du MA(c)tier,Go! Discs
64550,Master Collection_ Vol. 1,Sony Music Entertainmet (Japan) Inc.
535192,Oops!... I Did It Again,Newbury Comics
632807,Beyond the Permafrost,Def Jam Recordings
633037,Sonneries ch'ti By Blingtones,PIAS Entertainment Group
765828,Asi Soy,BTM Music Group Inc.
659812,Blow My Fuse,Talent Quest
464243,Uganda,Ministry of Sound
243639,Break Through,SoBe Entertainment
217026,El Album,MGM Distribution
372744,Winter Tour '05 - '06,Pony Canyon
420490,Live Radio Sessions,The Visual Dimensions Music
467076,Leroy Hutson Selected Hits Vol. 2,The Visual Dimensions Music
301001,Whitesnake's Greatest Hits,Oricon
23369,20th Century Masters: The Millennium Collection: Best Of Semisonic,Halaqah Media
333739,Good Vibes - The Very Best of Laid Back,Mushroom Records
602686,Something To Talk About,JYP Entertainment
297839,Supernova,Scranton Button Company
485272,Mosaic,Halaqah Media
335540,NattfAPdd,Broccoli
157882,La Historia,JamGlue
766800,Traveler,Great Big Island
24065,The Essential Marlene Dietrich,Go! Discs
763433,Burnin up,Electronic Arts Recordings
303803,Hey World,PGP-RTB
281644,Any Given Thursday,J Storm
444039,Kinderlieder Vol.2,Istanbul Plak
601300,The Little Giant Of Soul,Skeleton Crew
353167,Nouvel ordre,Sony BMG
766573,You Are Here,Hed Kandi
593889,Furry Lewis,Bad Boy Records
744214,Sabotage,AMCR
493248,Classic Country Vol 1,Scranton Button Company
64207,Firewall,JYP Entertainment
329620,Qurbani,Bad Boy Records
529899,You Are Here,DSP Media
29155,Navidad,PIAS UK Distribution
135291,America's Mexican,Gold Typhoon
285335,Miriam Xin Chang Jin Pai Jin Qu,GRGDN
554310,Loba,Almighty Records
77351,Trauma,Econore
817763,Aren't Women Wonderful,Almighty Records
714489,Frauen & Technik,Triple Vision Record Distribution
477262,Conway Twitty's Big Train,Triple Vision Record Distribution
191878,Undergrounds Series Vol. 1: Dayz Of Our Livez,Microphone Records
225526,A2G EP,Mushroom Records
290113,Masquerade,Bad Boy Records
206729,Outspoken Part 1,EMI
14578,Icons,Aquaplus
476948,Le Jeu des Balcons Mal FermA(c)s,Definitive Jux
496005,Deep 2,Aardvark Records
178220,Gib deinem Herzen ein Zeichen,Great Big Island
43154,And I Feel Fine.....The Best Of The IRS Years 82-87,Bad Boy Records
559373,Un Fuego De Sangre Pura:  Los Gaiteros de San Jacinto from Colombia,Behringer
135279,In Concert 1987 - Abigail,Concord Music Group
356416,Hystericool: The Best of the Alternate Mixes,Great Big Island
274211,Bust Out,GoConnect
443910,The Greatest Hits - Vol. 1,SoBe Entertainment
287074,Live In Swing City- Swingin' With Duke,Aardvark Records
605642,16 Great Christmas Classics Volume 3,ECA Records
22956,Sons And Fascination/Sister Feelings Call,Microphone Records
566005,If You Love Me,PlayNetwork
198162,Karajan: Stravinsky - Oedipus Rex; Bruckner - Te Deum,Diagnosis… DON'T! reCoRdings
687382,Just Dance,Econore
211974,Uno,GMA Artist Center
658287,Lightning Strikes Again,Behringer
231171,Doo-Wop Classics Vol. 10 [Musicnote Records],Halaqah Media
564154,Knowing Me Knowing You,Thorn EMI
343272,Return,Telstar Records
477674,Strictly Vocals 2,Spectra Records
299130,Republica,Posse Up Entertainment
226115,Lies / Appetite For Destruction,Muzak
762314,Loyalty,Spectra Records
295373,Up The Dose,Sony Music Australia
401219,Gassenhauer,Triple Vision Record Distribution
662478,Taking Chances,ARC Music
199869,Pee Wee King's Country Hoedown,Jugodisk
511994,Me Diz Amor,Applied Media Technologies Corporation
283355,Frogstomp,Telstar Records
411463,Broken_ Beat & Scarred,GMA Artist Center
472687,Let The Dominoes Fall,ARC Music
466626,Closer To It!,Koch Entertainment
756181,All Empires Fall,Harthouse
401433,Punk In London,Diskoton
273604,Black Woman And Child,EMI
359570,Don Leopardo,DSP Media
234421,The First Two Albums,GRGDN
624501,Alles nur ein Traum,Scranton Button Company
619860,After Ours,EMI Music Japan
271142,Never Seen The Light Of Day -Deluxe Version,Suzy
529132,Donnie McClurkin... Again,ARC Music
624707,Same Old Place,Newbury Comics
97820,Lo Mejor De Vilma Palma,Suzy
708277,The Hollywood Collection,Definitive Jux
34127,Selecao De Ouro Vol.2,Istanbul Plak
244370,La Bonne Humeur,Spectra Records
527029,This Will Be The Death Of Us,Nuwax Records
420796,Ode to the Inverse of the Dude,Talent Quest
505422,White Heat,Oricon
104642,Do Or Die,Random Disc Records
238492,Lookin' For Trouble!,Bang
92649,Join The Army,Scranton Button Company
462412,Just Today,PGP-RTB
64629,Israel Homecoming,Great Big Island
301993,Vera,Sony Music Entertainment
812274,The Greatest Hits from 40's and 50's_ Vol. 66,Broccoli
74571,Riddim Driven: Power Cuts,J Storm
45282,C'est DA(c)jA  Aa / Nickel,Aardvark Records
667208,Pink Crustaceans and  Good Vibrations,T-Series
210431,Trexe,BTM Music Group Inc.
105753,F.I.R.,Def Jam Recordings
532168,Vibe Central - The Essential Remixes,Suzy
669695,Rares fA1/4r Bares 2004,Skeleton Crew
25180,Live Up  & Close,Menart Records
27371,A Brief History,Muzak
553870,Voodoo Love Inna Champeta Land,Sony/ATV Music Publishing
30962,Blood Sugar Sex Magik,Anjunabeats
601584,Foreign Objects,ECA Records
443355,Aux,JamGlue
46549,Long Time Coming,J Storm
93013,Purple Haze,JamGlue
146146,The Blue,Bad Boy Records
646749,The Unforgiven_ V.2: Assisted Suicide,Posse Up Entertainment
14979,Tell The People,GRGDN
470035,Live From The American Ballroom,Extraphone
772708,Alive In Europe!,Lone Star Music
63580,Wenn hier einer schieAt_ dann bin ich das,JamGlue
45697,The Best Of Little Feat,Diskoton
243041,Dub Catalogue,ECA Records
122921,ColecciA3n Diamante: Alberto Cortez,Applied Media Technologies Corporation
635492,En Vivo,BTM Music Group Inc.
8784,You're A Woman_ I'm A Machine,Talent Quest
543877,The Pretender,Kung Fu Records
734445,10 Years Of Abuse And Still Broke,Random Disc Records
75254,Mestijaia,Muzak
674619,Doin' The Salsa - The Very Best Of Edmundo Ross,Definitive Jux
489387,In the Attic of the Universe,Thorn EMI
236135,Magic,Def Jam Recordings
289872,Titus - Original Motion Picture Soundtrack,Saban Capital Group
628421,Ultimate Classical Chill Out,Broccoli
